category_slug,name,slug,sku,description,price,original_value,stock_quantity,cbd_percentage,thc_max,weight_grams,is_available,is_active,is_featured,is_subscribable,image_url
cbd,Super Pollen 25% - 10g,super-pollen-25-10g,TV-super-pollen-25-10g,,40,,100,25,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/07/resine-cbd-super-pollen.webp
cbd,Super Pollen 25% - 50g,super-pollen-25-50g,TV-super-pollen-25-50g,,185,,100,25,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/07/resine-cbd-super-pollen.webp
cbd,Super Pollen 25% - 100g,super-pollen-25-100g,TV-super-pollen-25-100g,,350,,100,25,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/07/resine-cbd-super-pollen.webp
cbd,Cali - 1g,cali-1g,TV-cali-1g,,3,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/12/fleur-cbd-cali.webp
cbd,Cali - 5g,cali-5g,TV-cali-5g,,15,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/12/fleur-cbd-cali.webp
cbd,Cali - 10g-5g-offerts,cali-10g-5g-offerts,TV-cali-10g-5g-offerts,,30,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/12/fleur-cbd-cali.webp
cbd,Cali - 30g,cali-30g,TV-cali-30g,,72,,100,,0.3,30,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/12/fleur-cbd-cali.webp
cbd,Cali - 100g,cali-100g,TV-cali-100g,,220,,100,,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/12/fleur-cbd-cali.webp
cbd,Kiss - 1g,kiss-1g,TV-kiss-1g,,4,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/10/fleur-cbd-premium-kiss.webp
cbd,Kiss - 5g,kiss-5g,TV-kiss-5g,,20,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/10/fleur-cbd-premium-kiss.webp
cbd,Kiss - 10g,kiss-10g,TV-kiss-10g,,40,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/10/fleur-cbd-premium-kiss.webp
cbd,Hollandais 40% - 1g,hollandais-40-1g,TV-hollandais-40-1g,,4,,100,40,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/02/resine-cbd-hollandais.webp
cbd,Hollandais 40% - 5g,hollandais-40-5g,TV-hollandais-40-5g,,20,,100,40,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/02/resine-cbd-hollandais.webp
cbd,Hollandais 40% - 10g,hollandais-40-10g,TV-hollandais-40-10g,,40,,100,40,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/02/resine-cbd-hollandais.webp
cbd,Hollandais 40% - 50g,hollandais-40-50g,TV-hollandais-40-50g,,185,,100,40,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/02/resine-cbd-hollandais.webp
cbd,Hollandais 40% - 100g,hollandais-40-100g,TV-hollandais-40-100g,,350,,100,40,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/02/resine-cbd-hollandais.webp
cbd,E-liquide Amnesia CBD 10ml 500mg,e-liquide-amnesia-cbd-10ml-500mg,TV-e-liquide-amnesia-cbd-10ml-500mg,"L’e-liquide Amnesia, réunit grâce à un assemblage expert de terpènes issus de chanvre, des arômes terreux, des notes d‘agrumes et une pointe florale pour une expérience plus vraie que nature. Cet e-liquide CBD est une référence sur le marché, tant en termes de saveur que d’efficacité. Ce produit contient du CBD Full Spectrum.",15,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-amnesia-10ml.webp
cbd,E-liquide Amnesia CBD 10ml 1000mg,e-liquide-amnesia-cbd-10ml-1000mg,TV-e-liquide-amnesia-cbd-10ml-1000mg,"L’e-liquide Amnesia, réunit grâce à un assemblage expert de terpènes issus de chanvre, des arômes terreux, des notes d‘agrumes et une pointe florale pour une expérience plus vraie que nature. Cet e-liquide CBD est une référence sur le marché, tant en termes de saveur que d’efficacité. Ce produit contient du CBD Full Spectrum.",20,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-amnesia-10ml.webp
cbd,3xFiltrés 56% - 5g,3xfiltres-56-5g,TV-3xfiltres-56-5g,"La 3xFiltrés 56% offre une expérience puissante et nette, portée par une texture compacte et un arôme concentré. Une résine CBD idéale pour une détente profonde et stable.",20,,100,56,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-3xfiltres-cbd.webp
cbd,3xFiltrés 56% - 10g,3xfiltres-56-10g,TV-3xfiltres-56-10g,"La 3xFiltrés 56% offre une expérience puissante et nette, portée par une texture compacte et un arôme concentré. Une résine CBD idéale pour une détente profonde et stable.",40,,100,56,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-3xfiltres-cbd.webp
cbd,3xFiltrés 56% - 50g,3xfiltres-56-50g,TV-3xfiltres-56-50g,"La 3xFiltrés 56% offre une expérience puissante et nette, portée par une texture compacte et un arôme concentré. Une résine CBD idéale pour une détente profonde et stable.",185,,100,56,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/resine-cbd-3x-filtres.webp
cbd,3xFiltrés 56% - 100g,3xfiltres-56-100g,TV-3xfiltres-56-100g,"La 3xFiltrés 56% offre une expérience puissante et nette, portée par une texture compacte et un arôme concentré. Une résine CBD idéale pour une détente profonde et stable.",350,,100,56,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/resine-cbd-3x-filtres.webp
cbd,E-liquide Lemon CBD 10ml 500mg,e-liquide-lemon-cbd-10ml-500mg,TV-e-liquide-lemon-cbd-10ml-500mg,"Un souffle d’agrumes frais et énergisant, avec le vrai goût de la plante ! Découvrez comment réaliser votre liquide dans la section description.",15,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-lemon-haze-10ml.webp
cbd,E-liquide Lemon CBD 10ml 1000mg,e-liquide-lemon-cbd-10ml-1000mg,TV-e-liquide-lemon-cbd-10ml-1000mg,"Un souffle d’agrumes frais et énergisant, avec le vrai goût de la plante ! Découvrez comment réaliser votre liquide dans la section description.",20,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-lemon-haze-10ml.webp
cbd,Huile de CBD Full Spectrum 10%,huile-de-cbd-full-spectrum-10,TV-huile-de-cbd-full-spectrum-10,,25.00,,100,10,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/06/10-416x416.png
cbd,E-liquide White Widow CBD 10ml 500mg,e-liquide-white-widow-cbd-10ml-500mg,TV-e-liquide-white-widow-cbd-10ml-500mg,"Si la White Widow vous a déjà fait de l’œil, vous retrouverez à coup sûr les traits inoubliables de cette variété iconique dans notre e-liquide White Widow CBD. Assemblé à partir de terpènes naturels de chanvre, sa robe boisée et fleurie et son fond terreux vous feront retrouver certains souvenirs amstellodamois pour une expérience plus vraie que nature. Une combinaison des essences originales de la plante et des effets apaisants du CBD. De quoi contenter connaisseurs et amateurs !",15,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-white-window-10ml.webp
cbd,E-liquide White Widow CBD 10ml 1000mg,e-liquide-white-widow-cbd-10ml-1000mg,TV-e-liquide-white-widow-cbd-10ml-1000mg,"Si la White Widow vous a déjà fait de l’œil, vous retrouverez à coup sûr les traits inoubliables de cette variété iconique dans notre e-liquide White Widow CBD. Assemblé à partir de terpènes naturels de chanvre, sa robe boisée et fleurie et son fond terreux vous feront retrouver certains souvenirs amstellodamois pour une expérience plus vraie que nature. Une combinaison des essences originales de la plante et des effets apaisants du CBD. De quoi contenter connaisseurs et amateurs !",20,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-white-window-10ml.webp
cbd,Huile de CBD Full Spectrum 20%,huile-de-cbd-full-spectrum-20,TV-huile-de-cbd-full-spectrum-20,,35.00,,100,20,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/06/20-416x416.png
cbd,Orange Bud Cali - 1g,orange-bud-cali-1g,TV-orange-bud-cali-1g,,5,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/01/fleur-cbd-orange-bud-cali.webp
cbd,Orange Bud Cali - 5g,orange-bud-cali-5g,TV-orange-bud-cali-5g,,25,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/01/fleur-cbd-orange-bud-cali.webp
cbd,Orange Bud Cali - 10g,orange-bud-cali-10g,TV-orange-bud-cali-10g,,50,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/01/fleur-cbd-orange-bud-cali.webp
cbd,Orange Bud Cali - 20g,orange-bud-cali-20g,TV-orange-bud-cali-20g,,90,,100,,0.3,20,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/01/fleur-cbd-orange-bud-cali.webp
cbd,Gélules d’huile CBD 15mg,gelules-dhuile-cbd-15mg,TV-gelules-dhuile-cbd-15mg,,25,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/06/gelules-15mg-cbd-mct-gelule.jpg
cbd,Gélules d’huile CBD 50mg,gelules-dhuile-cbd-50mg,TV-gelules-dhuile-cbd-50mg,,35,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/06/gelules-15mg-cbd-mct-gelule.jpg
cbd,Charras 22% - 2g,charras-22-2g,TV-charras-22-2g,,4,,100,22,0.3,2,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/charras-resine-cbd-scaled.webp
cbd,Charras 22% - 5g,charras-22-5g,TV-charras-22-5g,,10,,100,22,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/charras-resine-cbd-scaled.webp
cbd,Charras 22% - 10g,charras-22-10g,TV-charras-22-10g,,20,,100,22,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/charras-resine-cbd-scaled.webp
cbd,Pollen 22% - 1g,pollen-22-1g,TV-pollen-22-1g,,4,,100,22,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-pollen-cbd.webp
cbd,Pollen 22% - 5g,pollen-22-5g,TV-pollen-22-5g,,20,,100,22,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-pollen-cbd.webp
cbd,Pollen 22% - 10g,pollen-22-10g,TV-pollen-22-10g,,40,,100,22,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-pollen-cbd.webp
cbd,Pollen 22% - 50g,pollen-22-50g,TV-pollen-22-50g,,185,,100,22,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-pollen-cbd.webp
cbd,Pollen 22% - 100g,pollen-22-100g,TV-pollen-22-100g,,350,,100,22,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-pollen-cbd.webp
cbd,Skywalker Indoor - 1g,skywalker-indoor-1g,TV-skywalker-indoor-1g,,4,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-skywalker.webp
cbd,Skywalker Indoor - 5g,skywalker-indoor-5g,TV-skywalker-indoor-5g,,20,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-skywalker.webp
cbd,Skywalker Indoor - 10g,skywalker-indoor-10g,TV-skywalker-indoor-10g,,40,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-skywalker.webp
cbd,E-liquide Purple Haze CBD 10ml 500mg,e-liquide-purple-haze-cbd-10ml-500mg,TV-e-liquide-purple-haze-cbd-10ml-500mg,"Stimulant, énergisant et presque euphorisant, l’arôme subtil de la Purple Haze vous ravira, nul doute aucun. De petites notes épicées de cannelle se mêlent à merveille pour trouver l’équilibre parfait. Pas d’arôme synthétique, Du CBD pur et naturel associé à des extractions de chanvre Européen. Le vrai goût de la plante, simplement… Un caractère épicé, des fragrances florales intenses, bref, tout ce qu’il faut pour vous remuer les sens.",15,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-purple-haze-10ml.webp
cbd,E-liquide Purple Haze CBD 10ml 1000mg,e-liquide-purple-haze-cbd-10ml-1000mg,TV-e-liquide-purple-haze-cbd-10ml-1000mg,"Stimulant, énergisant et presque euphorisant, l’arôme subtil de la Purple Haze vous ravira, nul doute aucun. De petites notes épicées de cannelle se mêlent à merveille pour trouver l’équilibre parfait. Pas d’arôme synthétique, Du CBD pur et naturel associé à des extractions de chanvre Européen. Le vrai goût de la plante, simplement… Un caractère épicé, des fragrances florales intenses, bref, tout ce qu’il faut pour vous remuer les sens.",20,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/eliquide-purple-haze-10ml.webp
cbd,Déjà-Grindé Fruité - 10g-10g-offerts,deja-grinde-fruite-10g-10g-offerts,TV-deja-grinde-fruite-10g-10g-offerts,,20,40,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/03/mix-cbd.webp
cbd,Amnesia Haze - 1g,amnesia-haze-1g,TV-amnesia-haze-1g,,4,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-amnesia.webp
cbd,Amnesia Haze - 5g,amnesia-haze-5g,TV-amnesia-haze-5g,,20,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-amnesia.webp
cbd,Amnesia Haze - 10g,amnesia-haze-10g,TV-amnesia-haze-10g,,40,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-amnesia.webp
cbd,Déjà-Grindé Terreux - 10g-10g-offerts,deja-grinde-terreux-10g-10g-offerts,TV-deja-grinde-terreux-10g-10g-offerts,,20,40,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/03/mix-cbd.webp
cbd,Remedy Small Bud - 1g,remedy-small-bud-1g,TV-remedy-small-bud-1g,,2,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/04/fleur-cbd-remedy-small-bud.webp
cbd,Remedy Small Bud - 5g,remedy-small-bud-5g,TV-remedy-small-bud-5g,,10,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/04/fleur-cbd-remedy-small-bud.webp
cbd,Remedy Small Bud - 10g,remedy-small-bud-10g,TV-remedy-small-bud-10g,,20,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/04/fleur-cbd-remedy-small-bud.webp
cbd,Remedy Small Bud - 100g,remedy-small-bud-100g,TV-remedy-small-bud-100g,,150,,100,,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/04/fleur-cbd-remedy-small-bud.webp
cbd,Strawberry Kush - 1g,strawberry-kush-1g,TV-strawberry-kush-1g,"La Strawberry dévoile une douceur fruitée qui évoque la fraîcheur de la fraise. Une fleur CBD délicate, parfaite pour une détente légère et agréable.",3,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/fleur-cbd-strawberry-kush.webp
cbd,Strawberry Kush - 5g,strawberry-kush-5g,TV-strawberry-kush-5g,"La Strawberry dévoile une douceur fruitée qui évoque la fraîcheur de la fraise. Une fleur CBD délicate, parfaite pour une détente légère et agréable.",15,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/fleur-cbd-strawberry-kush.webp
cbd,Strawberry Kush - 10g-5g-offerts,strawberry-kush-10g-5g-offerts,TV-strawberry-kush-10g-5g-offerts,"La Strawberry dévoile une douceur fruitée qui évoque la fraîcheur de la fraise. Une fleur CBD délicate, parfaite pour une détente légère et agréable.",30,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/fleur-cbd-strawberry-kush.webp
cbd,Orange Haze CBG - 1g,orange-haze-cbg-1g,TV-orange-haze-cbg-1g,,4,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-orange-haze.webp
cbd,Orange Haze CBG - 5g,orange-haze-cbg-5g,TV-orange-haze-cbg-5g,,20,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-orange-haze.webp
cbd,Orange Haze CBG - 10g,orange-haze-cbg-10g,TV-orange-haze-cbg-10g,,40,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/fleur-cbd-premium-orange-haze.webp
cbd,Mystère CBD - 25g,mystere-cbd-25g,TV-mystere-cbd-25g,,30,,100,,0.3,25,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-mystere-automne.png
cbd,Mystère CBD - 50g,mystere-cbd-50g,TV-mystere-cbd-50g,,55,,100,,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-mystere-automne.png
cbd,Kush Cali - 1g,kush-cali-1g,TV-kush-cali-1g,,5,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-white-shark-cbd.png
cbd,Kush Cali - 5g,kush-cali-5g,TV-kush-cali-5g,,25,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-white-shark-cbd.png
cbd,Kush Cali - 10g,kush-cali-10g,TV-kush-cali-10g,,50,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-white-shark-cbd.png
cbd,Kush Cali - 20g,kush-cali-20g,TV-kush-cali-20g,,90,,100,,0.3,20,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-white-shark-cbd.png
cbd,AK-47 Cali - 1g,ak-47-cali-1g,TV-ak-47-cali-1g,,5,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/11/fleur-ak47-cali-cbd.webp
cbd,AK-47 Cali - 5g,ak-47-cali-5g,TV-ak-47-cali-5g,,25,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/11/fleur-ak47-cali-cbd.webp
cbd,AK-47 Cali - 10g,ak-47-cali-10g,TV-ak-47-cali-10g,,50,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/11/fleur-ak47-cali-cbd.webp
cbd,AK-47 Cali - 20g,ak-47-cali-20g,TV-ak-47-cali-20g,,90,,100,,0.3,20,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/11/fleur-ak47-cali-cbd.webp
cbd,Diesel Cali - 1g,diesel-cali-1g,TV-diesel-cali-1g,,5,,100,,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/fleur-cbd-diesel-cali.webp
cbd,Diesel Cali - 5g,diesel-cali-5g,TV-diesel-cali-5g,,25,,100,,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/fleur-cbd-diesel-cali.webp
cbd,Diesel Cali - 10g,diesel-cali-10g,TV-diesel-cali-10g,,50,,100,,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/fleur-cbd-diesel-cali.webp
cbd,Diesel Cali - 20g,diesel-cali-20g,TV-diesel-cali-20g,,90,,100,,0.3,20,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/fleur-cbd-diesel-cali.webp
cbn,Cookie CBN 25% - 1g,cookie-cbn-25-1g,TV-cookie-cbn-25-1g,"La Cookie CBN 25% enveloppe les sens d’une douceur réconfortante et apaisante. Une fleur CBD idéale pour ralentir, se détendre et profiter d’un moment calme.",4,,100,25,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-cookie-cbn.webp
cbn,Cookie CBN 25% - 5g,cookie-cbn-25-5g,TV-cookie-cbn-25-5g,"La Cookie CBN 25% enveloppe les sens d’une douceur réconfortante et apaisante. Une fleur CBD idéale pour ralentir, se détendre et profiter d’un moment calme.",20,,100,25,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-cookie-cbn.webp
cbn,Cookie CBN 25% - 10g,cookie-cbn-25-10g,TV-cookie-cbn-25-10g,"La Cookie CBN 25% enveloppe les sens d’une douceur réconfortante et apaisante. Une fleur CBD idéale pour ralentir, se détendre et profiter d’un moment calme.",40,,100,25,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-cookie-cbn.webp
cbn,Cookie CBN 25% - 50g,cookie-cbn-25-50g,TV-cookie-cbn-25-50g,"La Cookie CBN 25% enveloppe les sens d’une douceur réconfortante et apaisante. Une fleur CBD idéale pour ralentir, se détendre et profiter d’un moment calme.",185,,100,25,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-cookie-cbn.webp
cbn,Cookie CBN 25% - 100g,cookie-cbn-25-100g,TV-cookie-cbn-25-100g,"La Cookie CBN 25% enveloppe les sens d’une douceur réconfortante et apaisante. Une fleur CBD idéale pour ralentir, se détendre et profiter d’un moment calme.",350,,100,25,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/fleur-cookie-cbn.webp
cbn,Baron CBN 40% - 1g,baron-cbn-40-1g,TV-baron-cbn-40-1g,,4,,100,40,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-baron-cbn.webp
cbn,Baron CBN 40% - 5g,baron-cbn-40-5g,TV-baron-cbn-40-5g,,20,,100,40,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-baron-cbn.webp
cbn,Baron CBN 40% - 10g,baron-cbn-40-10g,TV-baron-cbn-40-10g,,40,,100,40,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-baron-cbn.webp
cbn,Baron CBN 40% - 50g,baron-cbn-40-50g,TV-baron-cbn-40-50g,,185,,100,40,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-baron-cbn.webp
cbn,Baron CBN 40% - 100g,baron-cbn-40-100g,TV-baron-cbn-40-100g,,350,,100,40,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2024/09/resine-baron-cbn.webp
cbn,CBN 58% - 1g,cbn-58-1g,TV-cbn-58-1g,,4,,100,58,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/resine-cbd-cbn.webp
cbn,CBN 58% - 5g,cbn-58-5g,TV-cbn-58-5g,,20,,100,58,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/resine-cbd-cbn.webp
cbn,CBN 58% - 10g,cbn-58-10g,TV-cbn-58-10g,,40,,100,58,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/resine-cbd-cbn.webp
cbn,CBN 58% - 50g,cbn-58-50g,TV-cbn-58-50g,,185,,100,58,0.3,50,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/resine-cbd-cbn.webp
cbn,CBN 58% - 100g,cbn-58-100g,TV-cbn-58-100g,,350,,100,58,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2023/01/resine-cbd-cbn.webp
n10,Filtré 22% - Résine N10 1g,filtre-22-resine-n10-1g,TV-filtre-22-resine-n10-1g,,5,,100,22,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/filtre-resine-thv-n10.webp
n10,Filtré 22% - Résine N10 5g,filtre-22-resine-n10-5g,TV-filtre-22-resine-n10-5g,,25,,100,22,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/filtre-resine-thv-n10.webp
n10,Filtré 22% - Résine N10 8g,filtre-22-resine-n10-8g,TV-filtre-22-resine-n10-8g,,40,,100,22,0.3,8,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/filtre-resine-thv-n10.webp
n10,Filtré 22% - Résine N10 10g,filtre-22-resine-n10-10g,TV-filtre-22-resine-n10-10g,,50,,100,22,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/filtre-resine-thv-n10.webp
n10,Filtré 22% - Résine N10 20g,filtre-22-resine-n10-20g,TV-filtre-22-resine-n10-20g,,90,,100,22,0.3,20,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/filtre-resine-thv-n10.webp
n10,Filtré 22% - Résine N10 100g,filtre-22-resine-n10-100g,TV-filtre-22-resine-n10-100g,,420,,100,22,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/filtre-resine-thv-n10.webp
n10,Bonbon Delta-9 - 30mg pomme,bonbon-delta-9-30mg-pomme,TV-bonbon-delta-9-30mg-pomme,,2.5,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/05/bonbon-delta9-pomme.webp
n10,Cartouche Gorilla N10 - 600 Puffs,cartouche-gorilla-n10-600-puffs,TV-cartouche-gorilla-n10-600-puffs,,30.00,,100,,0.3,,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/12/gorilla-416x416.webp
n10,Le Red 32% - Résine N10 1g,le-red-32-resine-n10-1g,TV-le-red-32-resine-n10-1g,,5,,100,32,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/08/resine-n10-le-red.webp
n10,Le Red 32% - Résine N10 5g,le-red-32-resine-n10-5g,TV-le-red-32-resine-n10-5g,,25,,100,32,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/08/resine-n10-le-red.webp
n10,Le Red 32% - Résine N10 8g,le-red-32-resine-n10-8g,TV-le-red-32-resine-n10-8g,,40,,100,32,0.3,8,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/08/resine-n10-le-red.webp
n10,Le Red 32% - Résine N10 10g,le-red-32-resine-n10-10g,TV-le-red-32-resine-n10-10g,,50,,100,32,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/08/resine-n10-le-red.webp
n10,Le Red 32% - Résine N10 20g,le-red-32-resine-n10-20g,TV-le-red-32-resine-n10-20g,,90,,100,32,0.3,20,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/08/resine-n10-le-red.webp
n10,Le Red 32% - Résine N10 100g,le-red-32-resine-n10-100g,TV-le-red-32-resine-n10-100g,,420,,100,32,0.3,100,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/08/resine-n10-le-red.webp
n10,Cookie 30% - Fleur N10 1g,cookie-30-fleur-n10-1g,TV-cookie-30-fleur-n10-1g,,5,,100,30,0.3,1,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/07/fleur-thv-n10-cookie.webp
n10,Cookie 30% - Fleur N10 5g,cookie-30-fleur-n10-5g,TV-cookie-30-fleur-n10-5g,,25,,100,30,0.3,5,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/07/fleur-thv-n10-cookie.webp
n10,Cookie 30% - Fleur N10 10g,cookie-30-fleur-n10-10g,TV-cookie-30-fleur-n10-10g,,50,,100,30,0.3,10,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/07/fleur-thv-n10-cookie.webp
n10,Cookie 30% - Fleur N10 20g,cookie-30-fleur-n10-20g,TV-cookie-30-fleur-n10-20g,,90,,100,30,0.3,20,true,true,false,false,https://toucheverte.fr/wp-content/uploads/2025/07/fleur-thv-n10-cookie.webp
